Flow IAT Mean,Tot Bwd Pkts,Fwd Header Len,Fwd IAT Std,Init Bwd Win Byts,Subflow Fwd Pkts,Bwd Header Len,ECE Flag Cnt,Flow Duration,Subflow Fwd Byts,Fwd Pkt Len Max,Bwd IAT Std,Subflow Bwd Byts,CWE Flag Count,SYN Flag Cnt,Pkt Len Var,Pkt Len Std,Flow IAT Std,Bwd Pkts/s,Pkt Len Max,Pkt Size Avg,Active Mean,Flow IAT Max,RST Flag Cnt,Idle Std,Bwd Pkt Len Max,Fwd IAT Mean,Bwd IAT Min,Fwd Pkt Len Std,Active Std,Fwd IAT Min,Bwd IAT Mean,Idle Max,Idle Min,Pkt Len Mean,Pkt Len Min,Bwd Pkt Len Std,Tot Fwd Pkts,TotLen Fwd Pkts,Fwd Pkts/s,Bwd Seg Size Avg,Fwd Seg Size Avg,Dst Port,Fwd IAT Max,Down/Up Ratio,Fwd Seg Size Min,Init Fwd Win Byts,Fwd Pkt Len Min,Bwd IAT Max,Fwd Act Data Pkts,PSH Flag Cnt,Protocol,ACK Flag Cnt,Flow IAT Min,Subflow Bwd Pkts,Active Min,Fwd Pkt Len Mean,Fwd PSH Flags,FIN Flag Cnt,Fwd URG Flags,URG Flag Cnt,Active Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd IAT Tot,Idle Mean,Fwd IAT Tot,TotLen Bwd Pkts
688708.625,0,180,1611696.8492839262,0,9,0,0,5509669.0,2540,775.0,0.0,0,0,0,94294.61728395062,307.0742862630321,1611696.8492839262,0.0,775,282.22222222222223,110169.0,4944307.0,0,1899542.5727608637,0.0,688708.625,0.0,307.0742862630321,93567.90579039376,0.0,0.0,4849152.0,43990.0,282.22222222222223,60,0.0,9,2540,1.6334919575023472,0.0,282.22222222222223,8080,4944307.0,0.0,20,64240,60.0,0.0,8,0,6,0,0.0,0,43990.0,282.22222222222223,0,1,0,0,242494.0,0.0,0.0,0.0,1054962.8,5509669.0,0
0.0,0,40,0.0,0,2,0,0,16910232.0,120,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,2,120,0.1182715884678578,0.0,60.0,8105,0.0,0.0,20,1024,60.0,0.0,2,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
30091.33333333333,0,80,18236.650721981696,0,4,0,0,90274.0,812,581.0,0.0,0,0,0,47926.5,218.92121870663885,18236.650721981696,0.0,581,203.0,0.0,44257.0,0,880.0,0.0,30091.33333333333,0.0,218.92121870663885,0.0,4344.0,0.0,41673.0,39913.0,203.0,60,0.0,4,812,44.30954649179166,0.0,203.0,8080,44257.0,0.0,20,64240,60.0,0.0,3,0,6,0,4344.0,0,0.0,203.0,0,1,0,0,0.0,0.0,0.0,0.0,40793.0,90274.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,445,0.0,0.0,20,1024,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,3389,0.0,0.0,20,65535,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,8,0.0,0,1,0,0,0.0,105,105.0,0.0,0,0,0,0.0,0.0,0.0,0.0,105,105.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105,0.0,1,105,0.0,0.0,105.0,36052,0.0,0.0,8,0,105.0,0.0,1,0,17,0,0.0,0,0.0,105.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,8,0.0,0,1,0,0,0.0,151,151.0,0.0,0,0,0,0.0,0.0,0.0,0.0,151,151.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,151,0.0,1,151,0.0,0.0,151.0,35418,0.0,0.0,8,0,151.0,0.0,1,0,17,0,0.0,0,0.0,151.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,50032,0.0,0.0,20,0,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,16,0.0,0,2,0,0,114.0,144,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,2,144,17543.859649122805,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,2,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,16,0.0,0,2,0,0,53.0,144,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,2,144,37735.84905660377,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,2,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
81.33333333333333,0,32,57.53453069437711,0,4,0,0,244.0,288,72.0,0.0,0,0,0,0.0,0.0,57.53453069437711,0.0,72,72.0,0.0,124.0,0,0.0,0.0,81.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,4,288,16393.44262295082,0.0,72.0,22,124.0,0.0,8,0,72.0,0.0,4,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,244.0,0
0.0,0,8,0.0,0,1,0,0,0.0,72,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,1,72,0.0,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,1,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
26734.0,0,80,14879.992898743823,0,4,0,0,80202.0,246,66.0,0.0,0,0,0,6.75,2.598076211353316,14879.992898743823,0.0,66,61.5,0.0,37705.0,0,2396.0,0.0,26734.0,0.0,2.598076211353316,0.0,5697.0,0.0,36800.0,32008.0,61.5,60,0.0,4,246,49.87406797835466,0.0,61.5,22,37705.0,0.0,20,64240,60.0,0.0,3,0,6,0,5697.0,0,0.0,61.5,0,1,0,0,0.0,0.0,0.0,0.0,34404.0,80202.0,0
0.0,0,20,0.0,0,1,0,0,0.0,66,66.0,0.0,0,0,0,0.0,0.0,0.0,0.0,66,66.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66,0.0,1,66,0.0,0.0,66.0,8080,0.0,0.0,20,66,66.0,0.0,0,0,6,0,0.0,0,0.0,66.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,66,66.0,0.0,0,0,0,0.0,0.0,0.0,0.0,66,66.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66,0.0,1,66,0.0,0.0,66.0,8080,0.0,0.0,20,96,66.0,0.0,0,0,6,0,0.0,0,0.0,66.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,40,0.0,0,2,0,0,20331752.0,120,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,2,120,0.0983683058892317,0.0,60.0,9095,0.0,0.0,20,1024,60.0,0.0,2,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1980112.3333333333,0,200,1563742.7445617632,0,10,0,0,17821011.0,600,60.0,0.0,0,0,0,0.0,0.0,1563742.744561763,0.0,60,60.0,910475.5,5998693.0,0,987757.9030605964,0.0,1980112.3333333333,0.0,0.0,87661.5,997022.0,0.0,4000082.0,1825842.0,60.0,60,0.0,10,600,0.5611353923747648,0.0,60.0,21,5998693.0,0.0,20,32120,60.0,0.0,10,0,6,0,997022.0,0,822814.0,60.0,0,0,0,0,998137.0,0.0,0.0,0.0,2606548.0,17821011.0,0
0.0,0,8,0.0,0,1,0,0,0.0,72,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,1,72,0.0,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,1,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,40,0.0,0,2,0,0,4036077.0,120,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,2,120,0.4955306848704819,0.0,60.0,22,0.0,0.0,20,1024,60.0,0.0,2,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,54560,0.0,0.0,20,1024,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,24720,0.0,0.0,20,1024,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,8080,0.0,0.0,20,1024,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3419.2727272727275,0,240,4803.599334039369,0,12,0,0,37612.0,2116,800.0,0.0,0,0,0,54504.72222222223,233.46246426828924,4803.599334039369,0.0,800,176.33333333333334,9858.0,11738.0,0,834.0504914105753,0.0,3419.2727272727275,0.0,233.46246426828924,1685.0,50.0,0.0,10890.0,9021.0,176.33333333333334,60,0.0,12,2116,319.0471126236308,0.0,176.33333333333334,443,11738.0,0.0,20,65535,60.0,0.0,11,0,6,0,50.0,0,8173.0,176.33333333333334,0,1,0,0,11543.0,0.0,0.0,0.0,10193.666666666666,37612.0,0
7248617.0,0,60,242208.0,0,3,0,0,14497234.0,180,60.0,0.0,0,0,0,0.0,0.0,242208.0,0.0,60,60.0,0.0,7490825.0,0,0.0,0.0,7248617.0,0.0,0.0,0.0,7006409.0,0.0,0.0,0.0,60.0,60,0.0,3,180,0.2069360265551345,0.0,60.0,6233,7490825.0,0.0,20,1024,60.0,0.0,3,0,6,0,7006409.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14497234.0,0
0.0,0,20,0.0,0,1,0,0,0.0,74,74.0,0.0,0,0,0,0.0,0.0,0.0,0.0,74,74.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74,0.0,1,74,0.0,0.0,74.0,8080,0.0,0.0,20,5840,74.0,0.0,0,0,6,0,0.0,0,0.0,74.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,50034,0.0,0.0,20,0,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,80,0.0,0.0,20,1024,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,54311,0.0,0.0,20,1024,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,23,0.0,0.0,20,43506,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
3073173.25,0,180,3029381.748974275,0,9,0,0,24585386.0,540,60.0,0.0,0,0,0,0.0,0.0,3029381.748974275,0.0,60,60.0,5671598.5,10557537.0,0,2986696.597060185,0.0,3073173.25,0.0,0.0,4885858.5,80.0,0.0,9191027.0,2152250.0,60.0,60,0.0,9,540,0.366071128596476,0.0,60.0,6205,10557537.0,0.0,20,1024,60.0,0.0,9,0,6,0,80.0,0,785740.0,60.0,0,0,0,0,10557457.0,0.0,0.0,0.0,5095895.666666667,24585386.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,80,0.0,0.0,20,1024,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,80,0.0,0.0,20,7277,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
29139.666666666668,0,80,17882.447937075678,0,4,0,0,87419.0,246,66.0,0.0,0,0,0,6.75,2.598076211353316,17882.447937075678,0.0,66,61.5,0.0,47407.0,0,8557.5,0.0,29139.666666666668,0.0,2.598076211353316,0.0,4860.0,0.0,47407.0,30292.0,61.5,60,0.0,4,246,45.75664329264805,0.0,61.5,22,47407.0,0.0,20,64240,60.0,0.0,3,0,6,0,4860.0,0,0.0,61.5,0,1,0,0,0.0,0.0,0.0,0.0,38849.5,87419.0,0
0.0,0,20,0.0,0,1,0,0,0.0,62,62.0,0.0,0,0,0,0.0,0.0,0.0,0.0,62,62.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,62,0.0,1,62,0.0,0.0,62.0,445,0.0,0.0,20,8192,62.0,0.0,0,0,6,0,0.0,0,0.0,62.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,81,0.0,0.0,20,65535,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
43219.125,0,264,123576.6710588385,0,33,0,0,1383012.0,49962,1514.0,0.0,0,0,0,0.0,0.0,123576.6710588385,0.0,1514,1514.0,328936.5,649974.0,0,247856.2506633409,0.0,43219.125,0.0,0.0,310032.5,11005.0,0.0,637998.0,30880.0,1514.0,1514,0.0,33,49962,23.860964330027507,0.0,1514.0,22,649974.0,0.0,8,0,1514.0,0.0,33,0,17,0,11005.0,0,18904.0,1514.0,0,1,0,0,638969.0,0.0,0.0,0.0,335020.6666666667,1383012.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,21,0.0,0.0,20,0,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,6000,0.0,0.0,20,1024,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
1028257.0,0,80,836112.9536615653,0,4,0,0,3084771.0,264,66.0,0.0,0,0,0,0.0,0.0,836112.9536615652,0.0,66,66.0,0.0,2047998.0,0,12772.5,0.0,1028257.0,0.0,0.0,0.0,1.0,0.0,1036771.0,1011226.0,66.0,66,0.0,4,264,1.296692688047184,0.0,66.0,34143,2047998.0,0.0,20,65535,66.0,0.0,0,0,6,0,1.0,0,0.0,66.0,0,0,0,0,0.0,0.0,0.0,0.0,1023998.5,3084771.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,50036,0.0,0.0,20,0,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,8,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,32414,0.0,0.0,8,0,60.0,0.0,1,0,17,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,16,0.0,0,2,0,0,102.0,144,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,2,144,19607.843137254906,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,2,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
26296.666666666668,0,80,14182.906480063324,0,4,0,0,78890.0,246,66.0,0.0,0,0,0,6.75,2.598076211353316,14182.906480063324,0.0,66,61.5,0.0,38249.0,0,5175.0,0.0,26296.666666666668,0.0,2.598076211353316,0.0,6371.0,0.0,38249.0,27899.0,61.5,60,0.0,4,246,50.70351121815185,0.0,61.5,22,38249.0,0.0,20,64240,60.0,0.0,3,0,6,0,6371.0,0,0.0,61.5,0,1,0,0,0.0,0.0,0.0,0.0,33074.0,78890.0,0
0.0,0,16,0.0,0,2,0,0,87822.0,3028,1514.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1514,1514.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,1514,0.0,2,3028,22.77333697706725,0.0,1514.0,22,0.0,0.0,8,0,1514.0,0.0,2,0,17,0,0.0,0,0.0,1514.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,74,74.0,0.0,0,0,0,0.0,0.0,0.0,0.0,74,74.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74,0.0,1,74,0.0,0.0,74.0,502,0.0,0.0,20,5840,74.0,0.0,0,0,6,0,0.0,0,0.0,74.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,16,0.0,0,2,0,0,344032.0,3028,1514.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1514,1514.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,1514,0.0,2,3028,5.81341270579481,0.0,1514.0,22,0.0,0.0,8,0,1514.0,0.0,2,0,17,0,0.0,0,0.0,1514.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,8,0.0,0,1,0,0,0.0,72,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,1,72,0.0,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,1,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,16,0.0,0,2,0,0,310004.0,3028,1514.0,0.0,0,0,0,0.0,0.0,0.0,0.0,1514,1514.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1514.0,1514,0.0,2,3028,6.451529657681836,0.0,1514.0,22,0.0,0.0,8,0,1514.0,0.0,2,0,17,0,0.0,0,0.0,1514.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,8,0.0,0,1,0,0,0.0,72,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,1,72,0.0,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,1,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,8,0.0,0,1,0,0,0.0,72,72.0,0.0,0,0,0,0.0,0.0,0.0,0.0,72,72.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,72,0.0,1,72,0.0,0.0,72.0,22,0.0,0.0,8,0,72.0,0.0,1,0,17,0,0.0,0,0.0,72.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
24.5,0,60,24.5,0,3,0,0,49.0,180,60.0,0.0,0,0,0,0.0,0.0,24.5,0.0,60,60.0,0.0,49.0,0,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,3,180,61224.48979591837,0.0,60.0,55132,49.0,0.0,20,0,60.0,0.0,3,0,6,0,0.0,0,0.0,60.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,49.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,23,0.0,0.0,20,42709,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,74,74.0,0.0,0,0,0,0.0,0.0,0.0,0.0,74,74.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74,0.0,1,74,0.0,0.0,74.0,88,0.0,0.0,20,64240,74.0,0.0,0,0,6,0,0.0,0,0.0,74.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,74,74.0,0.0,0,0,0,0.0,0.0,0.0,0.0,74,74.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74,0.0,1,74,0.0,0.0,74.0,88,0.0,0.0,20,64240,74.0,0.0,0,0,6,0,0.0,0,0.0,74.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,74,74.0,0.0,0,0,0,0.0,0.0,0.0,0.0,74,74.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74,0.0,1,74,0.0,0.0,74.0,88,0.0,0.0,20,64240,74.0,0.0,0,0,6,0,0.0,0,0.0,74.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,74,74.0,0.0,0,0,0,0.0,0.0,0.0,0.0,74,74.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,74,0.0,1,74,0.0,0.0,74.0,88,0.0,0.0,20,64240,74.0,0.0,0,0,6,0,0.0,0,0.0,74.0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,40,0.0,0,2,0,0,13781357.0,1539,1039.0,0.0,0,0,0,72630.25,269.5,0.0,0.0,1039,769.5,0.0,0.0,0,0.0,0.0,0.0,0.0,269.5,0.0,0.0,0.0,0.0,0.0,769.5,500,0.0,2,1539,0.1451235897887269,0.0,769.5,51708,0.0,0.0,20,68,500.0,0.0,2,0,6,0,0.0,0,0.0,769.5,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0,20,0.0,0,1,0,0,0.0,60,60.0,0.0,0,0,0,0.0,0.0,0.0,0.0,60,60.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60,0.0,1,60,0.0,0.0,60.0,80,0.0,0.0,20,1024,60.0,0.0,1,0,6,0,0.0,0,0.0,60.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0
